customer_id,age,monthly_txn_count,monthly_txn_volume,unusual_txn_flag,product_risk_score,pep_flag,adverse_media_flag,high_risk_jurisdiction,risk_score,risk_class,country_risk_Low,country_risk_Medium,txn_intensity,high_volume_flag,pep_high_risk_interaction,media_pep_combo,behavioural_risk_score
1092,0.7243063124481078,-0.6942409878079457,-0.20392657136658507,0,3,0,0,0,0.0,Low,1.0,0.0,-0.058633944180981994,0,0,0,0.0
1093,1.2939982366640177,-0.9174265429445578,2.370730426747215,0,1,0,0,0,0.0,Low,1.0,0.0,2.8195794484293675,0,0,0,0.0
1094,0.25819473808963606,-0.2478698775347217,-0.9277593076922677,0,2,1,0,0,0.3,Medium,1.0,0.0,-0.8538281813559504,0,0,1,0.0
1095,-0.8293989354134648,-1.1406120980811698,-0.8316305689428025,0,3,0,0,0,0.0,Low,1.0,0.0,-0.628958215851852,0,0,0,0.0
1096,1.2939982366640177,-0.6942409878079457,0.7902135117394774,0,1,0,0,0,0.0,Low,1.0,0.0,0.9641690530723936,0,0,0,0.0
1097,-0.8811891103421838,-0.9174265429445578,1.847940368552577,0,1,0,0,0,0.0,Low,0.0,1.0,2.250077372877865,0,0,0,0.0
1098,-1.036559635128341,0.1985012327385024,0.0885273905121142,0,2,0,0,0,0.0,Low,1.0,0.0,-0.03965865434732787,0,0,0,0.0
1099,-0.15612666134011663,0.6448723430117265,-0.14631429905405666,0,1,0,0,0,0.0,Low,0.0,1.0,-0.3265846143121677,0,0,0,0.0
1100,-0.5186578858411502,-0.6942409878079457,-1.0066142516297147,0,1,0,0,0,0.0,Low,1.0,0.0,-0.8844646084736911,0,0,0,0.0
1101,1.3457884115927368,0.42168678787511443,-0.5829754931737258,0,1,0,0,0,0.0,Low,1.0,0.0,-0.6354909225420566,0,0,0,0.0
1102,0.5689357876619505,-0.9174265429445578,-0.6176643239654811,0,1,0,0,0,0.0,Low,1.0,0.0,-0.435832521291882,0,0,0,0.0
1103,-1.606251559344251,-0.6942409878079457,-0.5763512824077106,0,3,0,0,0,0.0,Low,1.0,0.0,-0.4417963547679884,0,0,0,0.0
1104,0.1546143882321979,-0.9174265429445578,-0.770896866823687,0,1,0,0,0,0.0,Low,1.0,0.0,-0.6027566045484402,0,0,0,0.0
1105,0.4653554378045124,0.6448723430117265,-1.0306676224922389,0,2,0,0,0,0.0,Low,1.0,0.0,-1.0089727746035497,0,0,0,0.0
1106,0.3099849130183551,-0.4710554326713337,0.49751943987565594,0,2,0,0,0,0.0,Low,1.0,0.0,0.5592838166759878,0,0,0,0.0
1107,1.0868375369491414,-0.9174265429445578,0.1560547927985075,0,1,0,0,0,0.0,Low,1.0,0.0,0.4070194725134694,0,0,0,0.0
1108,0.25819473808963606,0.8680578981483386,-1.0294529484498565,0,2,0,0,0,0.0,Low,1.0,0.0,-1.0200443489455684,0,0,0,0.0
1109,-0.984769460199622,-0.4710554326713337,-0.19204818916142785,0,1,0,0,1,0.4,Medium,0.0,0.0,-0.11282590518427864,0,0,0,0.0
1110,-1.554461384415532,0.42168678787511443,-0.48621116916952556,0,1,0,0,0,0.0,Low,1.0,0.0,-0.5575789242226701,0,0,0,0.0
1111,-0.4668677109124311,0.8680578981483386,2.10861506769453,0,2,0,1,0,0.2,Low,0.0,1.0,1.3045076004919278,0,0,1,0.0
1112,-1.08834981005706,-1.1406120980811698,1.3358705149878014,0,1,0,0,0,0.0,Low,1.0,0.0,1.8797852431696562,0,0,0,0.0
1113,-0.052546311482678465,-0.9174265429445578,2.0944062062220112,0,2,0,0,0,0.0,Low,0.0,1.0,2.5185652752492307,0,0,0,0.0
1114,-0.9329792852709029,-1.1406120980811698,-0.5929047472643626,0,1,0,0,0,0.0,Low,1.0,0.0,-0.35264839156827815,0,0,0,0.0
1115,0.4135652628757933,0.8680578981483386,-1.1999592861200807,0,2,0,0,0,0.0,Low,0.0,1.0,-1.1463484435616396,0,0,0,0.0
1116,1.6565294611650514,-0.2478698775347217,-0.9652023412545411,0,1,0,0,0,0.0,Low,1.0,0.0,-0.8884985088521403,0,0,0,0.0
1117,1.0868375369491414,0.42168678787511443,-0.5804614003883298,0,1,0,0,0,0.0,Low,1.0,0.0,-0.6334666435023761,0,0,0,0.0
1118,0.4135652628757933,0.1985012327385024,-0.4322146707506002,0,1,0,1,0,0.2,Low,1.0,0.0,-0.4780044944958238,0,0,1,0.0
1119,-0.0007561365539593763,-1.1406120980811698,2.1467219347450817,0,1,0,0,0,0.0,Low,1.0,0.0,2.8182937452579115,0,0,0,0.0
1120,-0.20791683626883573,-2.25653987376423,0.7143811287912142,0,1,0,0,0,0.0,Low,1.0,0.0,2.2825910550379196,0,0,0,0.0
1121,-1.08834981005706,-1.3637976532177818,0.15798979679625624,0,1,0,1,0,0.2,Low,1.0,0.0,0.638111908001347,0,0,1,0.0
1122,-1.08834981005706,0.42168678787511443,1.3634125426929817,0,1,0,0,0,0.0,Low,1.0,0.0,0.9316877142119034,0,0,0,0.0
1123,-0.8293989354134648,-0.9174265429445578,0.3547669916621906,0,1,0,0,0,0.0,Low,0.0,1.0,0.6234868821674945,0,0,0,0.0
1124,-0.10433648641139755,-1.810168763491006,0.627673175928598,0,1,0,0,0,0.0,Low,1.0,0.0,1.606634308951893,0,0,0,0.0
1125,0.25819473808963606,1.9839856738313988,-0.4858298180166846,0,1,0,0,0,0.0,Low,1.0,0.0,-0.7325016524302036,0,0,0,0.0
1126,0.6207259625906697,-0.9174265429445578,-1.103731678553212,0,3,0,0,0,0.0,Low,1.0,0.0,-0.965330668696361,0,0,0,0.0
1127,-0.2597070111975548,0.1985012327385024,-1.164677242423906,0,3,0,1,0,0.2,Low,1.0,0.0,-1.0945706320167996,0,0,1,0.0
1128,1.4493687614501751,0.42168678787511443,-1.160298766224621,0,1,0,0,0,0.0,Low,1.0,0.0,-1.1003358986484533,0,0,0,0.0
1129,1.4493687614501751,-0.024684322398109648,0.4798925421443405,0,1,0,0,0,0.0,Low,1.0,0.0,0.36587843637223083,0,0,0,0.0
1130,1.1904178868065796,-0.6942409878079457,-0.8106703796533217,0,1,0,0,1,0.4,Medium,0.0,0.0,-0.6828713089411691,0,0,0,0.0
1131,-0.9329792852709029,0.1985012327385024,-0.48047677776013936,0,1,0,1,0,0.2,Low,0.0,1.0,-0.5186301620156213,0,0,1,0.0
1132,1.1386277118778605,0.42168678787511443,-1.0625033816960732,0,1,0,0,0,0.0,Low,0.0,1.0,-1.021593718475715,0,0,0,0.0
1133,-1.2437203348432175,1.3144290084215626,1.1221867523459175,0,1,0,0,0,0.0,Low,1.0,0.0,0.4343902513287066,0,0,0,0.0
1134,-0.20791683626883573,0.8680578981483386,-0.23807868572100876,0,1,0,0,0,0.0,Low,0.0,1.0,-0.4338267858790951,0,0,0,0.0
1135,-0.4668677109124311,-0.4710554326713337,-0.004508166664307743,0,1,0,0,0,0.0,Low,1.0,0.0,0.06996613297189318,0,0,0,0.0
1136,-1.5026712094868129,0.6448723430117265,0.0997560633457647,0,1,0,0,0,0.0,Low,1.0,0.0,-0.13671084163562355,0,0,0,0.0
1137,1.6047392862363323,0.1985012327385024,0.2366752513324407,0,1,0,0,0,0.0,Low,1.0,0.0,0.0850479966960305,0,0,0,0.0
1138,0.7760964873768269,-1.586983208354394,1.2135839119768006,0,2,0,0,0,0.0,Low,1.0,0.0,2.1734610584041967,0,0,0,0.0
1139,-1.606251559344251,0.1985012327385024,0.526473879258025,0,2,0,0,0,0.0,Low,1.0,0.0,0.32899223028432517,0,0,0,0.0
1140,0.5689357876619505,-0.4710554326713337,-0.9053302102585106,0,2,0,0,0,0.0,Low,1.0,0.0,-0.8080496375931377,0,0,0,0.0
1141,-1.036559635128341,-0.9174265429445578,-0.8361220380762626,0,1,0,0,0,0.0,Low,1.0,0.0,-0.6738097353880368,0,0,0,0.0
1142,-0.20791683626883573,-0.9174265429445578,4.563513679699497,0,1,0,0,0,0.0,Low,1.0,0.0,5.2082909287191566,0,0,0,0.0
1143,-0.8293989354134648,1.3144290084215626,0.8997177890719199,0,1,0,0,0,0.0,Low,1.0,0.0,0.2818014788480246,0,0,0,0.0
1144,1.4493687614501751,-0.4710554326713337,3.2976114657855504,0,1,0,0,0,0.0,Low,1.0,0.0,3.2884854112250848,0,0,0,0.0
1145,0.1546143882321979,-1.810168763491006,-0.42636728640703886,0,1,0,0,0,0.0,Low,1.0,0.0,0.10511527110946983,0,0,0,0.0
1146,-0.4668677109124311,0.6448723430117265,1.8396918843577945,0,2,0,0,0,0.0,Low,1.0,0.0,1.205865222091319,0,0,0,0.0
1147,0.7243063124481078,0.1985012327385024,0.27610978535954994,0,3,0,0,0,0.0,Low,0.0,1.0,0.11824286462558083,0,0,0,0.0
1148,1.6047392862363323,-0.6942409878079457,0.06136671395977481,0,2,0,0,0,0.0,Low,1.0,0.0,0.21430824172829188,0,0,0,0.0
1149,0.9832571870917033,-0.024684322398109648,-0.2007486450929104,0,2,0,0,0,0.0,Low,1.0,0.0,-0.2343490005487501,0,0,0,0.0
1150,-0.984769460199622,1.0912434532849506,0.6917825419561944,0,1,0,0,0,0.0,Low,1.0,0.0,0.19485189336116432,0,0,0,0.0
1151,0.7760964873768269,0.1985012327385024,0.3308972343177009,0,2,0,0,0,0.0,Low,1.0,0.0,0.16436137920248875,0,0,0,0.0
1152,-1.1401399849857792,-0.6942409878079457,-0.3813960986053497,0,3,0,0,0,0.0,Low,0.0,1.0,-0.24122024913493134,0,0,0,0.0
1153,1.2939982366640177,-0.6942409878079457,-0.6755732027302193,0,1,0,0,0,0.0,Low,1.0,0.0,-0.5438790282500013,0,0,0,0.0
1154,0.1546143882321979,1.5376145635581746,-0.356269294868162,0,1,0,0,0,0.0,Low,1.0,0.0,-0.6056860130779975,0,0,0,0.0
1155,1.3975785865214558,-1.810168763491006,-0.22646866173451732,0,1,0,0,0,0.0,Low,0.0,1.0,0.38987814436692125,0,0,0,0.0
1156,0.4653554378045124,-1.1406120980811698,-0.5479759318129889,0,1,0,0,0,0.0,Low,1.0,0.0,-0.3006461698758128,0,0,0,0.0
1157,0.25819473808963606,1.9839856738313988,-0.8543139004784535,0,1,0,0,0,0.0,Low,1.0,0.0,-0.9599665522285441,0,0,0,0.0
1158,1.1386277118778605,-0.6942409878079457,-0.1641813067704941,0,3,0,0,0,0.0,Low,1.0,0.0,-0.01774274942249311,0,0,0,0.0
1159,1.5011589363788942,-0.4710554326713337,0.18680299501090625,0,1,0,0,0,0.0,Low,1.0,0.0,0.2564338357001163,0,0,0,0.0
1160,0.6207259625906697,0.1985012327385024,0.03841502420545788,0,1,0,0,0,0.0,Low,1.0,0.0,-0.08184181746124113,0,0,0,0.0
1161,-1.1919301599144982,-0.024684322398109648,-0.9720666620056783,0,1,0,0,0,0.0,Low,1.0,0.0,-0.9145403334031754,0,0,0,0.0
1162,1.4493687614501751,-2.033354318627618,2.0823018381485032,0,1,0,0,1,0.4,Medium,0.0,0.0,4.094394371237145,0,0,0,0.0
1163,-0.4668677109124311,0.6448723430117265,2.659229635929786,0,1,0,0,0,0.0,Low,1.0,0.0,1.8382401380472255,0,0,0,0.0
1164,0.9314670121629842,0.6448723430117265,0.45650300477009514,0,2,0,1,0,0.2,Low,1.0,0.0,0.13856362457170923,0,0,1,0.0
1165,-1.554461384415532,-0.2478698775347217,0.72744593680521,0,1,0,1,0,0.2,Low,1.0,0.0,0.6788069296506531,0,0,1,0.0
1166,1.2939982366640177,-0.2478698775347217,0.0024126505539170235,0,3,0,0,0,0.0,Low,0.0,1.0,0.007463315406246924,0,0,0,0.0
1167,-0.7258185855560266,-0.4710554326713337,0.12475575003200537,0,1,0,0,0,0.0,Low,0.0,1.0,0.19595745193599062,0,0,0,0.0
1168,1.5011589363788942,-1.1406120980811698,-1.1798041714865974,0,1,0,0,0,0.0,Low,1.0,0.0,-1.0319468253900355,0,0,0,0.0
1169,1.0350473620204224,-0.2478698775347217,-0.3076399608225539,0,3,0,0,0,0.0,Low,1.0,0.0,-0.2796294907787259,0,0,0,0.0
1170,1.1904178868065796,-0.6942409878079457,-0.2950412486620303,0,3,0,0,0,0.0,Low,1.0,0.0,-0.15237562768738291,0,0,0,0.0
1171,0.36177508794707425,-0.6942409878079457,2.5751063964364254,0,1,0,0,0,0.0,Low,1.0,0.0,2.8005237311177953,0,0,0,0.0
1172,-1.606251559344251,0.6448723430117265,-0.4684995267375789,0,2,0,0,0,0.0,Low,1.0,0.0,-0.5751904361767439,0,0,0,0.0
1173,-1.4508810345580938,-0.024684322398109648,2.0431639105736035,0,1,0,0,0,0.0,Low,1.0,0.0,1.744458493351917,0,0,0,0.0
1174,-1.5026712094868129,-0.6942409878079457,-0.20258478027325585,0,1,0,0,0,0.0,Low,1.0,0.0,-0.05725346674599412,0,0,0,0.0
1175,-1.5026712094868129,0.42168678787511443,-0.5728767496818263,0,1,0,0,0,0.0,Low,0.0,1.0,-0.6273596893208683,0,0,0,0.0
1176,1.0350473620204224,-0.2478698775347217,-1.163801547184049,0,1,0,0,0,0.0,Low,1.0,0.0,-1.072391181399831,0,0,0,0.0
1177,0.6725161375193888,1.0912434532849506,0.10688874231556775,0,1,0,0,1,0.4,Medium,0.0,0.0,-0.221749369426383,0,0,0,0.0
1178,0.7760964873768269,-0.6942409878079457,-0.7837074407357887,0,1,0,0,0,0.0,Low,1.0,0.0,-0.6551309781686193,0,0,0,0.0
1179,-1.2955105097719366,-1.810168763491006,-1.1277709252989645,0,1,0,0,0,0.0,Low,1.0,0.0,-0.8940597649934786,0,0,0,0.0
1180,-0.7258185855560266,0.1985012327385024,0.4477178041379812,0,1,0,0,0,0.0,Low,1.0,0.0,0.26269760865997904,0,0,0,0.0
1181,1.3975785865214558,-0.4710554326713337,0.15089949017676882,0,1,0,0,0,0.0,Low,1.0,0.0,0.22143930632875108,0,0,0,0.0
1182,0.051034038374759706,-0.6942409878079457,0.25061575458629337,0,2,0,0,0,0.0,Low,1.0,0.0,0.4090136854272942,0,0,0,0.0
1183,0.827886662305546,0.6448723430117265,-0.21062140271645968,0,1,0,0,0,0.0,Low,1.0,0.0,-0.3762055124292786,0,0,0,0.0
1184,1.4493687614501751,0.6448723430117265,-0.730911492242474,0,1,0,0,0,0.0,Low,1.0,0.0,-0.7776737803712976,0,0,0,0.0
1185,-0.8811891103421838,-0.2478698775347217,-0.9195390717310293,0,3,0,0,0,0.0,Low,1.0,0.0,-0.8462166647196686,0,0,0,0.0
1186,-1.606251559344251,-0.024684322398109648,1.7581957305840048,0,1,0,0,0,0.0,Low,0.0,1.0,1.4931576266302382,0,0,0,0.0
1187,-0.10433648641139755,0.42168678787511443,0.5574621914555459,0,1,0,0,0,0.0,Low,1.0,0.0,0.2827584413902955,0,0,0,0.0
1188,-1.08834981005706,0.42168678787511443,0.9220056453379581,0,1,0,0,0,0.0,Low,1.0,0.0,0.5762789021439614,0,0,0,0.0
1189,-1.036559635128341,0.1985012327385024,-0.34697562603226023,0,1,0,0,0,0.0,Low,1.0,0.0,-0.4062526936524006,0,0,0,0.0
1190,-1.1919301599144982,-0.024684322398109648,-0.8014190831677354,0,1,0,0,0,0.0,Low,0.0,1.0,-0.7640537616480543,0,0,0,0.0
1191,1.1386277118778605,0.6448723430117265,-0.8573223373508657,0,2,0,0,0,0.0,Low,1.0,0.0,-0.8752154096592709,0,0,0,0.0
1192,1.7083196360937705,-1.1406120980811698,-0.14488776326009603,0,1,0,0,0,0.0,Low,1.0,0.0,0.16590252703750602,0,0,0,0.0
1193,-0.2597070111975548,1.9839856738313988,-0.7787498757488562,0,1,0,1,0,0.2,Low,1.0,0.0,-0.9133209462673679,0,0,1,0.0
1194,-1.2955105097719366,-0.024684322398109648,-1.206046780448764,0,1,0,0,0,0.0,Low,1.0,0.0,-1.1208770779566715,0,0,0,0.0
1195,1.7083196360937705,0.8680578981483386,0.38156044117846094,0,1,0,0,1,0.4,Medium,0.0,0.0,0.025176439344700218,0,0,0,0.0
1196,-0.4668677109124311,-1.1406120980811698,0.9214548047838547,0,2,0,0,0,0.0,Low,1.0,0.0,1.400125643459306,0,0,0,0.0
1197,0.4135652628757933,-0.2478698775347217,-0.6442317876134012,0,2,0,0,0,0.0,Low,1.0,0.0,-0.5912962484406284,0,0,0,0.0
1198,-1.2955105097719366,-1.1406120980811698,-1.139465693986087,0,1,0,0,0,0.0,Low,1.0,0.0,-0.9852576254045966,0,0,0,0.0
1199,0.3099849130183551,0.42168678787511443,-0.05877302330189886,0,2,0,1,0,0.2,Low,1.0,0.0,-0.21341737041452613,0,0,1,0.0
1200,-0.4668677109124311,-1.3637976532177818,-0.35706024540738773,0,2,0,0,1,0.4,Medium,0.0,0.0,0.0022320324947130888,0,0,0,0.0
1201,-1.5026712094868129,-1.810168763491006,-0.527524210727296,0,1,0,0,0,0.0,Low,1.0,0.0,-0.038986452784394755,0,0,0,0.0
1202,-1.1919301599144982,0.6448723430117265,0.2266895007747161,0,3,0,0,0,0.0,Low,1.0,0.0,-0.03876596762321962,0,0,0,0.0
1203,1.2939982366640177,0.1985012327385024,-0.11021305658511267,0,2,0,0,0,0.0,Low,1.0,0.0,-0.20695270400230875,0,0,0,0.0
1204,0.20640456316091696,0.1985012327385024,0.18183130590720192,0,1,0,0,0,0.0,Low,1.0,0.0,0.03888192500174485,0,0,0,0.0
1205,-1.5026712094868129,-0.9174265429445578,-0.15433679738048875,0,1,0,0,0,0.0,Low,0.0,1.0,0.06889396291386364,0,0,0,0.0
1206,0.7243063124481078,0.42168678787511443,-0.7800775427254137,0,2,0,0,0,0.0,Low,1.0,0.0,-0.7941921247821733,0,0,0,0.0
1207,-0.8293989354134648,-0.6942409878079457,-0.8192719667674011,0,1,0,0,0,0.0,Low,1.0,0.0,-0.6917208958665139,0,0,0,0.0
1208,0.1546143882321979,-0.9174265429445578,-0.20911012222186784,0,2,0,0,0,0.0,Low,0.0,1.0,0.009226565469957967,0,0,0,0.0
1209,1.3457884115927368,1.7608001186947866,0.8072189483328297,0,1,0,0,0,0.0,Low,1.0,0.0,0.11307389793681781,0,0,0,0.0
1210,0.7243063124481078,0.42168678787511443,-0.13059415708694605,0,1,0,0,0,0.0,Low,1.0,0.0,-0.27124579129528525,0,0,0,0.0
1211,-0.3114971861262739,-0.024684322398109648,-0.7137789385981744,0,1,0,0,0,0.0,Low,1.0,0.0,-0.6867677843478949,0,0,0,0.0
1212,0.3099849130183551,1.5376145635581746,-0.06316562361795584,0,1,0,0,1,0.4,Medium,0.0,0.0,-0.4118296148991607,0,0,0,0.0
1213,0.5689357876619505,-1.586983208354394,-0.022615284365867228,0,1,0,0,0,0.0,Low,1.0,0.0,0.5382367528717646,0,0,0,0.0
1214,1.4493687614501751,-1.1406120980811698,-0.7745691371843775,0,2,1,0,0,0.3,Medium,1.0,0.0,-0.5629132690937382,0,0,1,0.0
1215,1.2422080617352986,-1.1406120980811698,2.6206425489089895,0,1,0,0,0,0.0,Low,1.0,0.0,3.3668264540504236,0,0,0,0.0
1216,1.7083196360937705,0.42168678787511443,0.7297905401893434,0,1,0,1,0,0.2,Low,1.0,0.0,0.4215125344416508,0,0,1,0.0
1217,1.1386277118778605,-0.4710554326713337,-0.34313386627030684,0,1,0,0,0,0.0,Low,1.0,0.0,-0.2600865191439539,0,0,0,0.0
1218,0.3099849130183551,-0.9174265429445578,2.422467066482638,0,1,0,0,0,0.0,Low,1.0,0.0,2.8759388287380383,0,0,0,0.0
1219,0.3099849130183551,-1.1406120980811698,0.11227003080565674,0,2,0,0,0,0.0,Low,1.0,0.0,0.4635461769446784,0,0,0,0.0
1220,-0.052546311482678465,-0.2478698775347217,0.02225703461841884,0,2,0,0,0,0.0,Low,1.0,0.0,0.025838196633009278,0,0,0,0.0
1221,-1.4508810345580938,0.8680578981483386,1.5495260293961408,0,1,0,0,0,0.0,Low,1.0,0.0,0.8903573949516228,0,0,0,0.0
1222,-0.7776087604847457,-0.6942409878079457,0.7405248689359779,0,1,0,0,0,0.0,Low,0.0,1.0,0.9130477939535724,0,0,0,0.0
1223,0.3099849130183551,0.6448723430117265,0.2718866744447556,0,1,0,0,1,0.4,Medium,0.0,0.0,-0.003890748212994484,0,0,0,0.0
1224,1.2939982366640177,-1.1406120980811698,-0.5482019176813391,0,1,0,0,0,0.0,Low,1.0,0.0,-0.3009077340213894,0,0,0,0.0
1225,1.2939982366640177,-0.024684322398109648,-0.22255628138870456,0,2,0,0,0,0.0,Low,1.0,0.0,-0.2535801929663885,0,0,0,0.0
1226,0.7243063124481078,0.8680578981483386,-0.35755458949440383,0,1,0,0,0,0.0,Low,1.0,0.0,-0.5223296301764233,0,0,0,0.0
1227,0.36177508794707425,0.42168678787511443,-0.7026208863483835,0,1,0,0,0,0.0,Low,1.0,0.0,-0.7318261345933664,0,0,0,0.0
1228,-1.08834981005706,-1.3637976532177818,3.489586460949042,0,1,0,0,0,0.0,Low,0.0,1.0,4.751295285243292,0,0,0,0.0
1229,0.5689357876619505,-0.024684322398109648,0.7532648222642203,0,3,0,0,0,0.0,Low,1.0,0.0,0.6069533905454118,0,0,0,0.0
1230,0.9832571870917033,-0.2478698775347217,-0.38859939815901207,0,3,0,0,0,0.0,Low,1.0,0.0,-0.3545937749010047,0,0,0,0.0
1231,0.4135652628757933,-0.6942409878079457,0.1531311006267269,0,3,0,0,0,0.0,Low,0.0,1.0,0.3087183669400553,0,0,0,0.0
1232,1.5011589363788942,-0.2478698775347217,-0.34852927887716767,0,2,0,0,0,0.0,Low,1.0,0.0,-0.31749090085095144,0,0,0,0.0
1233,-0.363287361054993,1.0912434532849506,-0.7940604183295822,0,2,0,0,0,0.0,Low,1.0,0.0,-0.8634668201204514,0,0,0,0.0
1234,0.20640456316091696,0.42168678787511443,-1.2096625543423671,0,2,0,0,0,0.0,Low,1.0,0.0,-1.1400822764219545,0,0,0,0.0
1235,1.3457884115927368,0.1985012327385024,0.2501355346160493,0,2,0,0,0,0.0,Low,1.0,0.0,0.09637847991123877,0,0,0,0.0
1236,-1.3990908596293747,0.6448723430117265,-0.1931216220360913,0,3,0,0,0,0.0,Low,1.0,0.0,-0.36270226341388206,0,0,0,0.0
1237,-1.5026712094868129,-0.9174265429445578,1.1698273982174936,0,1,0,1,0,0.2,Low,0.0,1.0,1.5113740673906673,0,0,1,0.0
1238,0.5689357876619505,-0.024684322398109648,-0.6379324315331395,0,1,0,0,0,0.0,Low,0.0,1.0,-0.6198820956932847,0,0,0,0.0
1239,1.2422080617352986,-0.6942409878079457,1.1726522215718709,0,1,0,0,0,0.0,Low,1.0,0.0,1.357634184726837,0,0,0,0.0
1240,-0.15612666134011663,-0.6942409878079457,1.3735254103016528,0,1,0,0,0,0.0,Low,0.0,1.0,1.5642989224152628,0,0,0,0.0
1241,-0.5704480607698693,-0.2478698775347217,0.9348727157171477,0,2,0,0,0,0.0,Low,1.0,0.0,0.8708734817476153,0,0,0,0.0
1242,0.4135652628757933,-1.3637976532177818,0.6740708995242477,0,2,0,0,0,0.0,Low,0.0,1.0,1.2752647290164538,0,0,0,0.0
1243,-1.2437203348432175,-1.3637976532177818,-0.28141147597715904,0,1,0,0,0,0.0,Low,1.0,0.0,0.09562787007529605,0,0,0,0.0
1244,-0.10433648641139755,1.7608001186947866,1.1417486540749817,0,1,0,0,0,0.0,Low,0.0,1.0,0.32669964924660605,0,0,0,0.0
1245,0.9832571870917033,0.8680578981483386,0.866752100526335,0,3,0,0,0,0.0,Low,0.0,1.0,0.3845865004987158,0,0,0,0.0
1246,-0.20791683626883573,-0.4710554326713337,-0.0959053262951908,0,1,0,0,0,0.0,Low,1.0,0.0,-0.019117108397935643,0,0,0,0.0
1247,0.25819473808963606,-0.4710554326713337,-1.1252850807471122,0,1,0,0,0,0.0,Low,0.0,1.0,-1.0224358712281778,0,0,0,0.0
1248,-0.15612666134011663,-0.4710554326713337,-0.4269040028443706,0,2,0,0,0,0.0,Low,0.0,1.0,-0.3417358321658137,0,0,0,0.0
1249,-1.65804173427297,-0.6942409878079457,0.9573441855012206,0,1,0,0,0,0.0,Low,0.0,1.0,1.1361184161062245,0,0,0,0.0
1250,-1.1401399849857792,1.7608001186947866,0.09385218253511571,0,1,0,0,0,0.0,Low,1.0,0.0,-0.3424716296715195,0,0,0,0.0
1251,0.25819473808963606,-1.1406120980811698,-0.5720999232593725,0,1,0,0,0,0.0,Low,0.0,1.0,-0.32856814241612425,0,0,0,0.0
1252,1.6565294611650514,1.0912434532849506,-0.15981695468798102,0,1,0,1,0,0.2,Low,0.0,1.0,-0.4117153602311753,0,0,1,0.0
1253,-1.08834981005706,-0.2478698775347217,-0.09873014964956826,0,1,0,0,0,0.0,Low,1.0,0.0,-0.08618972691748626,0,0,0,0.0
1254,0.6207259625906697,-0.2478698775347217,-0.8126618801181578,0,1,0,0,1,0.4,Medium,0.0,0.0,-0.7472538702407288,0,0,0,0.0
1255,-0.363287361054993,-1.810168763491006,-0.5937804425042197,0,1,1,0,0,0.3,Medium,1.0,0.0,-0.13337086869979817,0,0,1,0.0
1256,-0.8811891103421838,-0.9174265429445578,3.251623341576285,0,1,0,0,0,0.0,Low,1.0,0.0,3.7791813679191835,0,0,0,0.0
1257,1.3457884115927368,1.3144290084215626,-1.3493218209827893,0,2,0,1,0,0.2,Low,1.0,0.0,-1.2607876010319141,0,0,1,0.0
1258,1.5529491113076133,-0.4710554326713337,-0.17067840048556232,0,1,0,1,0,0.2,Low,1.0,0.0,-0.09199713927598754,0,0,1,0.0
1259,0.051034038374759706,0.8680578981483386,0.9572453166838171,0,1,0,0,0,0.0,Low,1.0,0.0,0.4516201597271093,0,0,0,0.0
1260,-0.20791683626883573,-0.024684322398109648,-0.18628554951849777,0,1,0,0,0,0.0,Low,1.0,0.0,-0.2215946345930106,0,0,0,0.0
1261,1.5011589363788942,-0.4710554326713337,-0.6628897458690644,0,1,0,0,1,0.4,Medium,0.0,0.0,-0.5717470818655667,0,0,0,0.0
1262,-0.3114971861262739,-0.024684322398109648,-0.48403605518665493,0,1,0,0,0,0.0,Low,1.0,0.0,-0.4841676704454945,0,0,0,0.0
1263,1.3457884115927368,-0.024684322398109648,2.4972966371400975,0,1,0,0,0,0.0,Low,1.0,0.0,2.144938111100834,0,0,0,0.0
1264,0.1546143882321979,-0.4710554326713337,0.5111350884437554,0,3,0,0,0,0.0,Low,1.0,0.0,0.5725547554305104,0,0,0,0.0
1265,-0.6222382356985884,0.1985012327385024,0.4298931687718595,0,3,0,0,0,0.0,Low,1.0,0.0,0.24769333812735292,0,0,0,0.0
1266,-0.7258185855560266,-0.4710554326713337,-0.28608655862865384,0,1,0,0,0,0.0,Low,0.0,1.0,-0.2044834884079412,0,0,0,0.0
1267,1.5529491113076133,2.4303567841046227,0.03515235323115198,0,1,0,0,0,0.0,Low,1.0,0.0,-0.46698461870348784,0,0,0,0.0
1268,-0.8811891103421838,0.42168678787511443,-0.8948501156137703,0,1,0,1,0,0.2,Low,0.0,1.0,-0.8866038746498327,0,0,1,0.0
1269,-1.1401399849857792,0.1985012327385024,2.649032023620483,0,1,0,0,0,0.0,Low,1.0,0.0,2.1157012408806484,0,0,0,0.0
1270,-0.6222382356985884,0.1985012327385024,0.600568995843346,0,2,0,0,0,0.0,Low,1.0,0.0,0.391363389725021,0,0,0,0.0
1271,-0.8811891103421838,-1.3637976532177818,-0.17802294120694379,0,1,0,0,0,0.0,Low,1.0,0.0,0.2232711731167197,0,0,0,0.0
1272,-1.2437203348432175,-0.4710554326713337,-0.03921112157283486,0,2,0,0,0,0.0,Low,1.0,0.0,0.03614175898863424,0,0,0,0.0
1273,1.6047392862363323,2.207171228968011,0.3203041467387854,0,3,0,0,0,0.0,Low,1.0,0.0,-0.26950105205774993,0,0,0,0.0
